"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010883","regulation of lipid storage","11/4095","55/18986",0.2,0.927277167277167,-0.283227667844232,0.663275439147801,0.999569655346862,0.810251845154912,"ACACB/TREM2/CRP/IL6/FITM1/PLIN2/TTC39B/LEP/LPL/IKBKE/APOC4",11
"GO:0098727","maintenance of cell number","39/4095","190/18986",0.205263157894737,0.951679197994987,-0.351033478909188,0.66498758958109,0.999569655346862,0.810251845154912,"IGF1/ASPM/FGF4/ACTL6B/SALL4/BMP7/SFRP1/EZH2/KAT2A/NR2E1/BCL9/PRRX1/PHF19/SOX4/SOX9/PAX8/TCF15/MMP24/LIN28A/LOXL2/KLF4/MYC/TET1/FANCD2/HMGA2/FOXO1/WNT7A/KLF10/NODAL/FANCC/IGF2BP1/PADI4/VPS72/CDX2/SIX2/SOX2/HES5/POU5F1/LINC-ROR",39
"GO:0046889","positive regulation of lipid biosynthetic process","19/4095","94/18986",0.202127659574468,0.937141817992882,-0.320373876695444,0.665142268627628,0.999569655346862,0.810251845154912,"PTGS2/PLA2G3/APOA5/APOA4/PCK1/IL1B/LDLR/RGN/CCN1/HTR2C/ADM/CCDC3/WNT4/ABHD6/AVPR1A/CYP7A1/MFSD2A/HSD17B13/PLA2G6",19
"GO:0010658","striated muscle cell apoptotic process","12/4095","60/18986",0.2,0.927277167277167,-0.295860724632792,0.665827650436398,0.999569655346862,0.810251845154912,"LTK/CAMK2A/BMP7/MDK/PAX8/GNGT1/GCH1/HEY2/NRG1/HAND2/NUPR1/NKX2-5",12
"GO:1903409","reactive oxygen species biosynthetic process","12/4095","60/18986",0.2,0.927277167277167,-0.295860724632792,0.665827650436398,0.999569655346862,0.810251845154912,"MPO/ABCC9/ARG2/NOX4/PAGE4/TLR4/DUOX1/DUOXA2/DUOX2/CYP1A2/INAVA/GRIN1",12
"GO:0009165","nucleotide biosynthetic process","48/4095","233/18986",0.206008583690987,0.955135279598799,-0.361341523429452,0.666158560750294,0.999569655346862,0.810251845154912,"GUCY2C/CAD/TREM2/MTHFD1/SLC52A3/GUCY2F/TAFAZZIN/DHODH/NAMPT/AMPD1/KMO/NPPB/PTGIS/GUCY2D/CMPK2/UCK2/ALDOA/NADK2/ADCY8/ADK/NMNAT2/CDA/PINK1/FLAD1/HAAO/MTHFD2L/AK8/NNMT/DTYMK/RRM2/ADCY6/TYMS/SHMT1/ATP6V0C/NDUFA13/IDO2/ND6/ND2/ND5/ND3/ND4/ND1/ATP6/ASPDH/ND4L/ATP8/NME1/SLC5A8",48
"GO:1903078","positive regulation of protein localization to plasma membrane","13/4095","65/18986",0.2,0.927277167277167,-0.307982290643025,0.668430959450296,0.999569655346862,0.810251845154912,"ITGA3/PKP1/TREM2/ANXA13/AGR2/ARHGEF16/EPHB2/STAC2/EPHA2/WNT3A/SQSTM1/NRXN1/KCNJ11",13
"GO:0000353","formation of quadruple SL/U4/U5/U6 snRNP","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"RNU4-1/RNU4-2",2
"GO:0000365","mRNA trans splicing, via spliceosome","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"RNU4-1/RNU4-2",2
"GO:0002246","wound healing involved in inflammatory response","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"HMOX1/TLR4",2
"GO:0002370","natural killer cell cytokine production","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"CD160/CD226",2
"GO:0002420","natural killer cell mediated cytotoxicity directed against tumor cell target","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"CD226/IL12A",2
"GO:0002727","regulation of natural killer cell cytokine production","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"CD160/CD226",2
"GO:0002883","regulation of hypersensitivity","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"FCGR2B/ZP3",2
"GO:0006048","UDP-N-acetylglucosamine biosynthetic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"GNPNAT1/UAP1L1",2
"GO:0006104","succinyl-CoA metabolic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"MMUT/SUCLG2",2
"GO:0006171","cAMP biosynthetic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"ADCY8/ADCY6",2
"GO:0006655","phosphatidylglycerol biosynthetic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"TAFAZZIN/PLA2G6",2
"GO:0006784","heme A biosynthetic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"ALAS1/PPOX",2
"GO:0009188","ribonucleoside diphosphate biosynthetic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"CAD/DHODH",2
"GO:0009235","cobalamin metabolic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"MMAA/AMN",2
"GO:0009757","hexose mediated signaling","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"PDX1/ADCY8",2
"GO:0010182","sugar mediated signaling pathway","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"PDX1/ADCY8",2
"GO:0010255","glucose mediated signaling pathway","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"PDX1/ADCY8",2
"GO:0010738","regulation of protein kinase A signaling","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"TCIM/NRXN1",2
"GO:0010922","positive regulation of phosphatase activity","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"CHP2/NPNT",2
"GO:0010923","negative regulation of phosphatase activity","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"EPM2A/PPP1R35",2
"GO:0015937","coenzyme A biosynthetic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"ACAT1/PANK1",2
"GO:0016102","diterpenoid biosynthetic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"ALDH8A1/AKR1C3",2
"GO:0019614","catechol-containing compound catabolic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"DBH/SLC6A3",2
"GO:0030643","intracellular phosphate ion homeostasis","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"FGF23/SLC34A3",2
"GO:0032070","regulation of deoxyribonuclease activity","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"DDX11/PCNA",2
"GO:0032627","interleukin-23 production","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"TLR4/MYD88",2
"GO:0032667","regulation of interleukin-23 production","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"TLR4/MYD88",2
"GO:0032815","negative regulation of natural killer cell activation","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"PGLYRP1/PGLYRP2",2
"GO:0033004","negative regulation of mast cell activation","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"CNR1/CD300A",2
"GO:0033148","positive regulation of intracellular estrogen receptor signaling pathway","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"AR/SRARP",2
"GO:0033210","leptin-mediated signaling pathway","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"MT3/LEP",2
"GO:0035356","intracellular triglyceride homeostasis","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"DGAT2/C1QTNF3",2
"GO:0038060","nitric oxide-cGMP-mediated signaling","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"THBS1/KCNC2",2
"GO:0038129","ERBB3 signaling pathway","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"NRG1/MAP2K1",2
"GO:0042420","dopamine catabolic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"DBH/SLC6A3",2
"GO:0042424","catecholamine catabolic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"DBH/SLC6A3",2
"GO:0042994","cytoplasmic sequestering of transcription factor","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"MDFI/IL10",2
"GO:0042996","regulation of Golgi to plasma membrane protein transport","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"ANXA13/PKDCC",2
"GO:0045291","mRNA trans splicing, SL addition","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"RNU4-1/RNU4-2",2
"GO:0045657","positive regulation of monocyte differentiation","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"CD4/ZFP36L1",2
"GO:0045743","positive regulation of fibroblast growth factor receptor signaling pathway","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"DSTYK/NRXN1",2
"GO:0045988","negative regulation of striated muscle contraction","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"ATP1A2/ATP2A1",2
"GO:0046135","pyrimidine nucleoside catabolic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"CDA/DPYD",2
"GO:0046160","heme a metabolic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"ALAS1/PPOX",2
"GO:0048023","positive regulation of melanin biosynthetic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"TYRP1/ZEB2",2
"GO:0050859","negative regulation of B cell receptor signaling pathway","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"FCGR2B/CD300A",2
"GO:0051409","response to nitrosative stress","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"DUSP6/STOX1",2
"GO:0051660","establishment of centrosome localization","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"MISP/MAD2L1",2
"GO:0051709","regulation of killing of cells of another organism","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"NOS2/ARG1",2
"GO:0051964","negative regulation of synapse assembly","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"CBLN1/DKK1",2
"GO:0060052","neurofilament cytoskeleton organization","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"ATP8A2/NEFL",2
"GO:0060768","regulation of epithelial cell proliferation involved in prostate gland development","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"NKX3-1/AR",2
"GO:0060947","cardiac vascular smooth muscle cell differentiation","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"HEY2/MESP1",2
"GO:0061299","retina vasculature morphogenesis in camera-type eye","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"NDP/COL4A1",2
"GO:0061626","pharyngeal arch artery morphogenesis","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"FOLR1/BMP4",2
"GO:0070244","negative regulation of thymocyte apoptotic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"BMP4/PTCRA",2
"GO:0070344","regulation of fat cell proliferation","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"TREM2/E2F1",2
"GO:0070562","regulation of vitamin D receptor signaling pathway","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"SNAI2/CYP27B1",2
"GO:0070782","phosphatidylserine exposure on apoptotic cell surface","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"TRPC5/XKR5",2
"GO:0071287","cellular response to manganese ion","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"TH/LRRK2",2
"GO:0071372","cellular response to follicle-stimulating hormone stimulus","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"INHBA/EFNA5",2
"GO:0090269","fibroblast growth factor production","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"PTGS2/WNT11",2
"GO:0090270","regulation of fibroblast growth factor production","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"PTGS2/WNT11",2
"GO:0097503","sialylation","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"ST6GALNAC2/ST6GAL2",2
"GO:0098814","spontaneous synaptic transmission","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"CBLN2/RIMS2",2
"GO:0140367","antibacterial innate immune response","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"RASGRP4/MPEG1",2
"GO:1900378","positive regulation of secondary metabolite biosynthetic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"TYRP1/ZEB2",2
"GO:1901072","glucosamine-containing compound catabolic process","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"CTBS/CHI3L1",2
"GO:1902460","regulation of mesenchymal stem cell proliferation","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"FERMT2/CCNE1",2
"GO:1903044","protein localization to membrane raft","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"REEP2/CD24",2
"GO:1903911","positive regulation of receptor clustering","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"CD81/LRP4",2
"GO:1904179","positive regulation of adipose tissue development","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"SORL1/LPL",2
"GO:1904667","negative regulation of ubiquitin protein ligase activity","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"CDKN2A/MAD2L1",2
"GO:1990416","cellular response to brain-derived neurotrophic factor stimulus","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"TMEM108/MAPT",2
"GO:1990700","nucleolar chromatin organization","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"DDX11/BEND3",2
"GO:2000048","negative regulation of cell-cell adhesion mediated by cadherin","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"EPCAM/PLG",2
"GO:2000104","negative regulation of DNA-templated DNA replication","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"GMNN/CDT1",2
"GO:2000425","regulation of apoptotic cell clearance","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"TREM2/CCL2",2
"GO:2000756","regulation of peptidyl-lysine acetylation","2/4095","10/18986",0.2,0.927277167277167,-0.120625401931065,0.66975018814426,0.999569655346862,0.810251845154912,"SOX4/PRKAA2",2
"GO:0006687","glycosphingolipid metabolic process","14/4095","70/18986",0.2,0.927277167277167,-0.319650565159718,0.671061287556579,1,0.810600682824595,"ST8SIA5/GLA/ST6GALNAC5/GAL3ST1/B4GALNT1/ST6GALNAC4/ST8SIA6/B3GALT1/UGT8/B3GNT5/FUT2/GBA1/NEU1/GBA3",14
"GO:2000401","regulation of lymphocyte migration","14/4095","70/18986",0.2,0.927277167277167,-0.319650565159718,0.671061287556579,1,0.810600682824595,"CD200/PYCARD/CXCL12/CCL2/CD69/CCL20/ECM1/AIRE/CD200R1/GCSAML/APOD/STK39/CCL4/CCL3",14
"GO:0002711","positive regulation of T cell mediated immunity","15/4095","75/18986",0.2,0.927277167277167,-0.330913506555845,0.673701692775399,1,0.810600682824595,"GATA3/CD81/ULBP1/IL18R1/TNFSF4/IL1B/TRAF2/ULBP2/RSAD2/IL6/CD1D/RAET1E/IL12A/ZP3/MICB",15
"GO:0045123","cellular extravasation","15/4095","75/18986",0.2,0.927277167277167,-0.330913506555845,0.673701692775399,1,0.810600682824595,"SELE/CXCL12/CCL2/MDK/PODXL2/XG/PLVAP/CCL25/LYVE1/CHST4/THY1/AZU1/SELP/LEP/PLCB1",15
"GO:2000181","negative regulation of blood vessel morphogenesis","33/4095","162/18986",0.203703703703704,0.944448966671189,-0.372360850857402,0.675084411803683,1,0.810600682824595,"ABCC8/E2F2/STAB1/DCN/APOH/ANGPT2/SERPINE1/IL17F/THBS4/HRG/CD160/TEK/NPPB/ADGRB2/SPINK5/COL4A2/ADGRB3/SPRY2/KLF4/SULF1/THBS1/KLK3/EPHA2/EFNA3/ADAMTS1/CREB3L1/WNT4/PF4/MINAR1/TAFA5/ECSCR/YJEFN3/GDF2",33
"GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","16/4095","80/18986",0.2,0.927277167277167,-0.341811189788573,0.676340110851267,1,0.810600682824595,"AURKA/TF/HAMP/CDC20/CBFA2T3/IL33/DET1/RNF180/CDC20B/PLK1/AXIN2/SH3RF3/TRIB1/PLK3/GBA1/LRRK2",16
"GO:0043297","apical junction assembly","16/4095","80/18986",0.2,0.927277167277167,-0.341811189788573,0.676340110851267,1,0.810600682824595,"SNAI2/CLDN18/WNT11/CLDN15/ECT2/POF1B/EPHA2/DLG5/CLDN8/CLDN19/FRMPD2/FBF1/CLDN4/ARL2/CLDN34/GDF2",16
"GO:0043489","RNA stabilization","16/4095","80/18986",0.2,0.927277167277167,-0.341811189788573,0.676340110851267,1,0.810600682824595,"IGF2BP2/TRAF5/E2F1/RBM24/TENT5A/TRAF2/ZFP36/IGF2BP3/LARP1B/NOCT/IGF2BP1/AXIN2/MYD88/TENT5C/NICOL1/IKBKE",16
"GO:0032386","regulation of intracellular transport","56/4095","272/18986",0.205882352941176,0.95455002513826,-0.395917874031775,0.677002906905472,1,0.810600682824595,"ARHGAP44/PTGS2/SPAG5/ACTN2/MAP2/DERL3/PLA2G3/MYLK2/FERMT1/PIK3R2/CWH43/CRYAB/CD81/EPM2A/ECT2/TNNC1/SCP2/BMP4/IL1B/CALY/MAP1B/REEP2/PRR5L/SORL1/BARD1/SEC24B/CEP131/OAZ3/ABCA12/CDKN2A/FEZ1/PTPN14/CABP1/TRIM58/TRIM46/CHP2/CHRM1/MAP2K1/CDK1/PKIA/PLK3/BRSK2/LEP/SFN/GAS1/ADIPOQ/ANXA2/SLC51B/PLA2G4E/LRRK2/APOD/ATP2A1/SRC/DYNLT2B/MRLN/STRIT1",56
"GO:0010212","response to ionizing radiation","29/4095","143/18986",0.202797202797203,0.940246078707617,-0.376122857892421,0.678348567802828,1,0.810600682824595,"SNAI2/RAD51/RAD54L/MSH2/EYA1/SFRP1/GATA3/CRYAB/RAD51AP1/ECT2/DNMT3A/EGR1/FIGNL1/MYC/BARD1/BRCA2/TICRR/RHOB/FANCD2/RHNO1/CLK2/THBD/TSPYL5/DCUN1D3/H2AX/XRCC2/RAD54B/BLM/PARTICL",29
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","39/4095","191/18986",0.204188481675393,0.946696584392919,-0.388258416955159,0.678569847384928,1,0.810600682824595,"DPF1/FHL1/MYO16/TCF3/GTSE1/ACTL6B/RBL1/SMARCD3/CDC6/E2F1/CCNE1/EZH2/CCL2/ID2/KIF14/INHBA/CDKN2C/STIL/KLF4/CDKN2B/CDKN2A/CENPJ/ADAMTS1/SASS6/TERT/STOX1/E2F7/WEE1/RRM2/KLF11/MTBP/PLK3/CCNE2/CACNB4/PLCB1/TFDP3/PLK5/DCUN1D3/DPF3",39
"GO:1904427","positive regulation of calcium ion transmembrane transport","17/4095","85/18986",0.2,0.927277167277167,-0.352377508949487,0.678967883022325,1,0.810600682824595,"EHD3/BDKRB1/CEMIP/P2RX3/PLP1/F2RL3/TRPC3/STAC2/CASQ1/THY1/G6PD/CACNB3/PLA2G1B/GRIN1/NPSR1/P2RX2/ATP2A1",17
"GO:0042098","T cell proliferation","44/4095","215/18986",0.204651162790698,0.948841752562683,-0.395604757033372,0.67969471855885,1,0.810600682824595,"IGF1/KITLG/TNFRSF9/ARG2/DHPS/PYCARD/IL4I1/LILRB1/CLC/CD81/TNFSF4/ARG1/CD274/SDC4/BMP4/IL1B/TNFSF9/CD70/FOXJ1/VTCN1/IL6ST/IL6/IL10/CDKN2A/SCGB1A1/DLG5/VSIG4/CD1D/WNT4/IHH/SPTA1/CTLA4/LMO1/IGF2/LGALS9B/LGALS9C/LEP/SCRIB/TNFRSF4/ZP3/IL27/PDCD1LG2/CR1/CD24",44
"GO:0007224","smoothened signaling pathway","30/4095","148/18986",0.202702702702703,0.93980793980794,-0.385498765433541,0.681232091323218,1,0.810600682824595,"PAX6/FOXF1/SFRP1/B9D1/RAB34/GLI1/PRRX1/STIL/NDP/NKX2-2/GLIS2/SERPINE2/ARMC9/PDX1/DISP2/DCDC2/GPC3/DLG5/CENPJ/SCUBE1/TEDC2/IHH/HHIP/KIF7/SHOX2/GPR37L1/GAS1/HES5/DISP3/GPC2",30
"GO:2000377","regulation of reactive oxygen species metabolic process","31/4095","153/18986",0.202614379084967,0.939398437437653,-0.394675444192179,0.684057818076764,1,0.810600682824595,"ARG2/MT3/BMP7/PAGE4/PON3/CRYAB/FOXM1/PDGFRB/GCH1/CRP/TLR4/TFAP2A/THBS1/DUOXA2/AGTR1/MMP3/FOXO1/XDH/PINK1/HK2/G6PD/DCXR/FPR2/LEP/GRIN1/MAPT/LRRK2/AKR1C3/BCO2/NOX5/HP",31
"GO:0031346","positive regulation of cell projection organization","75/4095","363/18986",0.206611570247934,0.957930957930958,-0.424386378473085,0.684296176825791,1,0.810600682824595,"ZMYND10/ITGA3/ANLN/CUL7/CAMK2B/LTK/TRPC5/CBFA2T2/ITGA6/PLA2G3/KCTD17/PLEK2/BMP7/STMN2/EZH2/LIMK1/CXCL12/KAT2A/MDK/BMP5/PTK7/DBN1/PLXNA1/CNR1/BCL11A/PACSIN1/PLXNA3/MAP1B/ATP8A2/EPHB2/PLXNC1/ITPKA/MNS1/SEMA7A/VLDLR/FEZ1/GPM6A/CENPJ/PTPRD/WNT3A/CHODL/SAXO1/LRP8/PPP1R35/SERPINI1/ITGA2/RET/SHOX2/MAP2K1/ROR2/IL1RAPL1/P2RY12/NLGN1/TAPT1/ROBO1/LPAR3/DSCAM/NEGR1/NDNF/SLITRK1/RGMA/EFNA5/ROR1/PLK5/MAPT/ALKAL2/SRC/DNM3/PLXNB3/EPS8L3/L1CAM/DMD/DDR1/GPC2/NEFL",75
"GO:0043407","negative regulation of MAP kinase activity","8/4095","41/18986",0.195121951219512,0.904660651002114,-0.320469813521485,0.685184139905778,1,0.810600682824595,"CDK5RAP3/DUSP1/IL1B/DUSP10/UCHL1/CD300A/GBA1/ADIPOQ",8
"GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","8/4095","41/18986",0.195121951219512,0.904660651002114,-0.320469813521485,0.685184139905778,1,0.810600682824595,"CAMK2A/GHR/IL6/IL10/CENPJ/LEP/IFNL1/HES5",8
"GO:1900016","negative regulation of cytokine production involved in inflammatory response","8/4095","41/18986",0.195121951219512,0.904660651002114,-0.320469813521485,0.685184139905778,1,0.810600682824595,"TREM2/MEFV/PYCARD/EZH2/EPHB2/MACIR/PSG9/APOD",8
"GO:0010613","positive regulation of cardiac muscle hypertrophy","7/4095","36/18986",0.194444444444444,0.901519468186135,-0.310146832708148,0.685327585976672,1,0.810600682824595,"IGF1/NR4A3/ADRA1A/IL6ST/TRPC3/BMP10/HAND2",7
"GO:0010984","regulation of lipoprotein particle clearance","7/4095","36/18986",0.194444444444444,0.901519468186135,-0.310146832708148,0.685327585976672,1,0.810600682824595,"ABCC8/TREM2/LIPG/APOC3/LDLR/IL19/ANXA2",7
"GO:0035303","regulation of dephosphorylation","7/4095","36/18986",0.194444444444444,0.901519468186135,-0.310146832708148,0.685327585976672,1,0.810600682824595,"CDK5RAP3/EPM2A/PPP1R35/CHP2/NPNT/SRC/SMG5",7
"GO:0036314","response to sterol","7/4095","36/18986",0.194444444444444,0.901519468186135,-0.310146832708148,0.685327585976672,1,0.810600682824595,"GRAMD1A/INHBA/LRP8/CYP7A1/GRAMD1C/CYP8B1/CCL3",7
"GO:0071353","cellular response to interleukin-4","7/4095","36/18986",0.194444444444444,0.901519468186135,-0.310146832708148,0.685327585976672,1,0.810600682824595,"MCM2/GATA3/LEF1/ADAMTS13/NFIL3/RUFY4/MRC1",7
"GO:1902882","regulation of response to oxidative stress","7/4095","36/18986",0.194444444444444,0.901519468186135,-0.310146832708148,0.685327585976672,1,0.810600682824595,"BMP7/NCOA7/GCH1/SLC7A11/PINK1/STOX1/MCTP1",7
"GO:2000765","regulation of cytoplasmic translation","7/4095","36/18986",0.194444444444444,0.901519468186135,-0.310146832708148,0.685327585976672,1,0.810600682824595,"PKM/PKP1/CPEB3/RBM24/LIN28A/NMNAT2/IGF2BP1",7
"GO:0003016","respiratory system process","9/4095","46/18986",0.195652173913043,0.907118967988533,-0.330739665422386,0.685676737540966,1,0.810600682824595,"ATP1A2/TNNC1/GLS/TCF15/ADORA1/ECEL1/CCBE1/JAG2/CFAP43",9
